event_id,event_timestamp,event_name,event_type,customer_identifier,session_id,attempt_id,channel,device_type,os,network_type,step_name,step_sequence,status,error_code,location_raw,ingestion_timestamp,source_system
10180,2026-03-28 10:40:34.019252,account_created,progress,+27832048926,S2522,A2073,Web,ios,Android 11,3G,account_created,6,success,,johannesburg,2026-03-28 10:44:34.019252,app
10181,2026-03-28 07:30:34.019252,otp,progress,+27833572995,S2720,A3488,Mobile App,Android,Android 11,4G,otp,3,success,,johannesburg,2026-03-28 10:44:34.019252,app
10182,2026-03-27 17:12:34.019252,account_created,progress,+27836421780,S768,A45,Web,Android,ios 26,3G,account_created,6,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10183,2026-03-26 17:40:34.019252,account_created,progress,+27832866072,S2462,A2972,Mobile App,ios,Android 11,4G,account_created,6,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10184,2026-03-21 20:56:34.019252,kyc_upload,progress,+27836604840,S1904,A3325,Mobile App,Android,ios 26,3G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10185,2026-03-22 15:32:34.019252,start,progress,+27838047402,S1128,A4531,USSD,Android,Android 11,3G,start,1,success,,Durban,2026-03-28 10:44:34.019252,app
10186,2026-03-27 15:07:34.019252,kyc_upload,progress,+27832427616,S1106,A2050,Mobile App,ios,Android 11,4G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10187,2026-03-26 00:37:34.019252,kyc_upload,progress,+27832196287,S649,A4354,Mobile App,Android,ios 26,4G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:34.019252,app
10188,2026-03-25 14:34:34.019252,phone_entry,progress,+27836937046,S942,A2653,Web,Android,Android 11,3G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:34.019252,app
10189,2026-03-23 19:08:34.019252,account_created,progress,+27832967130,S622,A4628,Mobile App,ios,Android 11,4G,account_created,6,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10190,2026-03-23 17:09:34.019252,kyc_upload,progress,+27834919742,S71,A3265,Web,ios,ios 26,4G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10191,2026-03-25 21:52:34.019252,personal_details,progress,+27834540301,S1962,A258,Mobile App,Android,Android 11,4G,personal_details,4,fail,,Durban,2026-03-28 10:44:34.019252,app
10192,2026-03-28 02:35:34.019252,otp,progress,+27838787345,S2986,A1669,Web,ios,ios 26,3G,otp,3,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10193,2026-03-26 14:22:34.019252,account_created,progress,+27839235930,S880,A777,Branch,ios,ios 26,4G,account_created,6,fail,,Durban,2026-03-28 10:44:34.019252,app
10194,2026-03-24 12:42:34.019252,start,progress,+27834162337,S1470,A3487,USSD,ios,Android 11,4G,start,1,fail,,Durban,2026-03-28 10:44:34.019252,app
10195,2026-03-24 04:14:34.019252,personal_details,progress,+27835548818,S230,A4821,Mobile App,Android,Android 11,4G,personal_details,4,abandon,,Durban,2026-03-28 10:44:34.019252,app
10196,2026-03-28 02:57:34.019252,start,progress,+27836568981,S2678,A2421,Branch,Android,Android 11,4G,start,1,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10197,2026-03-26 07:19:34.019252,kyc_upload,progress,+27834708164,S293,A3859,USSD,ios,Android 11,3G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:34.019252,app
10198,2026-03-26 15:58:34.019252,personal_details,progress,+27839191239,S1023,A4040,Branch,ios,ios 26,3G,personal_details,4,fail,,Cape town,2026-03-28 10:44:34.019252,app
10199,2026-03-22 04:54:34.019252,start,progress,+27831153940,S752,A1786,Web,ios,ios 26,4G,start,1,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10200,2026-03-21 22:51:34.019252,personal_details,progress,+27837785825,S2139,A4993,USSD,Android,ios 26,3G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10201,2026-03-23 21:55:34.019252,otp,progress,+27834959084,S1819,A274,Web,ios,ios 26,4G,otp,3,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10202,2026-03-26 17:43:34.019252,otp,progress,+27839774431,S582,A4299,Web,Android,ios 26,4G,otp,3,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10203,2026-03-25 01:32:34.019252,phone_entry,progress,+27836768747,S2150,A2701,USSD,ios,ios 26,3G,phone_entry,2,success,,Durban,2026-03-28 10:44:34.019252,app
10204,2026-03-22 18:52:34.019252,kyc_upload,progress,+27831840466,S639,A444,Web,Android,Android 11,3G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:34.019252,app
10205,2026-03-22 21:26:34.019252,otp,progress,+27839001649,S197,A320,Branch,ios,ios 26,4G,otp,3,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10206,2026-03-27 09:44:34.019252,account_created,progress,+27833127301,S2299,A1710,Mobile App,Android,ios 26,4G,account_created,6,success,,Cape town,2026-03-28 10:44:34.019252,app
10207,2026-03-25 05:47:34.019252,personal_details,progress,+27831752537,S2821,A4661,USSD,Android,ios 26,4G,personal_details,4,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10208,2026-03-23 21:59:34.019252,account_created,progress,+27831443616,S1441,A3265,Mobile App,ios,ios 26,3G,account_created,6,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10209,2026-03-21 15:36:34.019252,phone_entry,progress,+27835975725,S2853,A995,Mobile App,Android,ios 26,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10210,2026-03-23 22:59:34.019252,otp,progress,+27833231442,S1814,A133,Web,ios,Android 11,3G,otp,3,success,,johannesburg,2026-03-28 10:44:34.019252,app
10211,2026-03-22 01:04:34.019252,kyc_upload,progress,+27834452517,S1771,A3145,USSD,ios,Android 11,4G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10212,2026-03-22 17:38:34.019252,kyc_upload,progress,+27834321653,S1971,A1849,Mobile App,ios,ios 26,3G,kyc_upload,5,abandon,,Durban,2026-03-28 10:44:34.019252,app
10213,2026-03-27 02:35:34.019252,otp,progress,+27836352295,S1627,A272,USSD,Android,Android 11,3G,otp,3,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10214,2026-03-22 18:13:34.019252,otp,progress,+27838073494,S565,A176,Branch,ios,ios 26,4G,otp,3,success,,Durban,2026-03-28 10:44:34.019252,app
10215,2026-03-22 00:19:34.019252,account_created,progress,+27835197670,S622,A4919,Mobile App,ios,Android 11,4G,account_created,6,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10216,2026-03-21 15:54:34.019252,personal_details,progress,+27838007615,S832,A3149,USSD,Android,ios 26,3G,personal_details,4,abandon,,Durban,2026-03-28 10:44:34.019252,app
10217,2026-03-25 04:29:34.019252,personal_details,progress,+27839102100,S1442,A307,Branch,Android,ios 26,4G,personal_details,4,success,,Cape town,2026-03-28 10:44:34.019252,app
10218,2026-03-26 03:25:34.019252,account_created,progress,+27838687392,S1832,A1253,USSD,Android,Android 11,4G,account_created,6,fail,,Durban,2026-03-28 10:44:34.019252,app
10219,2026-03-24 20:56:34.019252,otp,progress,+27833313993,S2247,A3838,Branch,Android,ios 26,3G,otp,3,abandon,,Durban,2026-03-28 10:44:34.019252,app
10220,2026-03-22 01:33:34.019252,otp,progress,+27838571747,S805,A4680,Mobile App,Android,ios 26,4G,otp,3,fail,,Cape town,2026-03-28 10:44:34.019252,app
10221,2026-03-21 13:09:34.019252,personal_details,progress,+27836216368,S2846,A3087,Web,Android,ios 26,3G,personal_details,4,success,,Durban,2026-03-28 10:44:34.019252,app
10222,2026-03-25 18:04:34.019252,phone_entry,progress,+27837413981,S1091,A3039,Web,Android,Android 11,4G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10223,2026-03-24 13:47:34.019252,kyc_upload,progress,+27836476140,S1899,A3678,Mobile App,Android,Android 11,3G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:34.019252,app
10224,2026-03-25 09:26:34.019252,kyc_upload,progress,+27832813115,S849,A2809,Web,ios,Android 11,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:34.019252,app
10225,2026-03-23 06:40:34.019252,otp,progress,+27837632642,S376,A2261,Branch,Android,Android 11,3G,otp,3,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10226,2026-03-27 06:11:34.019252,phone_entry,progress,+27837537798,S2969,A2470,Branch,ios,Android 11,3G,phone_entry,2,success,,Cape town,2026-03-28 10:44:34.019252,app
10227,2026-03-24 00:46:34.019252,personal_details,progress,+27838032639,S2222,A4963,USSD,ios,Android 11,4G,personal_details,4,fail,,Durban,2026-03-28 10:44:34.019252,app
10228,2026-03-24 22:30:34.019252,start,progress,+27833398793,S2806,A2613,Mobile App,Android,ios 26,4G,start,1,abandon,,Durban,2026-03-28 10:44:34.019252,app
10229,2026-03-27 13:57:34.019252,kyc_upload,progress,+27831456476,S1836,A900,Web,Android,ios 26,4G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:34.019252,app
10230,2026-03-22 12:48:34.019252,account_created,progress,+27833845666,S2227,A2344,USSD,Android,Android 11,4G,account_created,6,success,,Cape town,2026-03-28 10:44:34.019252,app
10231,2026-03-23 05:46:34.019252,kyc_upload,progress,+27838039499,S1130,A1255,Branch,ios,Android 11,3G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10232,2026-03-24 13:55:34.019252,start,progress,+27839832445,S728,A3839,Web,Android,Android 11,4G,start,1,success,,johannesburg,2026-03-28 10:44:34.019252,app
10233,2026-03-25 21:26:34.019252,phone_entry,progress,+27838556003,S2999,A541,Mobile App,Android,Android 11,3G,phone_entry,2,fail,,Durban,2026-03-28 10:44:34.019252,app
10234,2026-03-27 18:16:34.019252,phone_entry,progress,+27832959540,S2129,A3435,Web,Android,Android 11,3G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10235,2026-03-23 18:49:34.019252,account_created,progress,+27839575720,S2021,A242,Web,Android,Android 11,4G,account_created,6,abandon,,Durban,2026-03-28 10:44:34.019252,app
10236,2026-03-22 05:59:34.019252,kyc_upload,progress,+27832572720,S1054,A1330,USSD,Android,ios 26,3G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10237,2026-03-24 09:33:34.019252,start,progress,+27838565003,S732,A4377,USSD,ios,Android 11,3G,start,1,fail,,Durban,2026-03-28 10:44:34.019252,app
10238,2026-03-24 19:18:34.019252,kyc_upload,progress,+27837257368,S242,A1429,Branch,Android,ios 26,3G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10239,2026-03-27 00:33:34.019252,phone_entry,progress,+27832606968,S1832,A2735,Web,ios,ios 26,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10240,2026-03-22 18:35:34.019252,kyc_upload,progress,+27833665139,S2719,A1995,Web,ios,Android 11,4G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10241,2026-03-28 06:59:34.019252,phone_entry,progress,+27833586538,S1847,A3868,Branch,ios,ios 26,3G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:34.019252,app
10242,2026-03-22 13:46:34.019252,otp,progress,+27831420050,S1048,A4475,Branch,Android,ios 26,3G,otp,3,fail,,Cape town,2026-03-28 10:44:34.019252,app
10243,2026-03-24 18:01:34.019252,phone_entry,progress,+27838344313,S261,A3663,USSD,Android,ios 26,4G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:34.019252,app
10244,2026-03-22 07:18:34.019252,otp,progress,+27836210988,S2143,A2928,Mobile App,ios,ios 26,4G,otp,3,abandon,,Durban,2026-03-28 10:44:34.019252,app
10245,2026-03-28 08:18:34.019252,personal_details,progress,+27836345224,S187,A3213,Web,ios,ios 26,3G,personal_details,4,success,,Durban,2026-03-28 10:44:34.019252,app
10246,2026-03-27 23:28:34.019252,account_created,progress,+27834460837,S761,A2309,USSD,ios,ios 26,3G,account_created,6,fail,,Cape town,2026-03-28 10:44:34.019252,app
10247,2026-03-23 18:04:34.019252,phone_entry,progress,+27834331214,S2430,A185,Branch,ios,Android 11,4G,phone_entry,2,success,,Durban,2026-03-28 10:44:34.019252,app
10248,2026-03-23 04:41:34.019252,personal_details,progress,+27832960158,S736,A592,Mobile App,Android,Android 11,4G,personal_details,4,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10249,2026-03-27 21:39:34.019252,phone_entry,progress,+27836679623,S1015,A1179,Mobile App,ios,Android 11,3G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:34.019252,app
10250,2026-03-28 06:50:34.019252,personal_details,progress,+27832674713,S2869,A3893,Branch,Android,ios 26,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:34.019252,app
10251,2026-03-23 21:48:34.019252,otp,progress,+27838539227,S779,A3582,Branch,Android,Android 11,3G,otp,3,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10252,2026-03-28 05:05:34.019252,otp,progress,+27836721267,S574,A1019,USSD,ios,Android 11,4G,otp,3,success,,johannesburg,2026-03-28 10:44:34.019252,app
10253,2026-03-25 08:17:34.019252,personal_details,progress,+27835175548,S1213,A998,Web,ios,ios 26,4G,personal_details,4,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10254,2026-03-26 06:51:34.019252,account_created,progress,+27839490462,S653,A3460,USSD,ios,Android 11,3G,account_created,6,success,,Cape town,2026-03-28 10:44:34.019252,app
10255,2026-03-22 10:48:34.019252,account_created,progress,+27834513911,S2275,A1217,Branch,ios,ios 26,3G,account_created,6,fail,,Cape town,2026-03-28 10:44:34.019252,app
10256,2026-03-21 23:51:34.019252,phone_entry,progress,+27838641968,S2523,A3182,Mobile App,ios,ios 26,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10257,2026-03-27 08:45:34.019252,otp,progress,+27838893246,S2791,A1631,USSD,Android,Android 11,3G,otp,3,fail,,Durban,2026-03-28 10:44:34.019252,app
10258,2026-03-26 17:01:34.019252,kyc_upload,progress,+27835976207,S93,A3781,USSD,ios,ios 26,3G,kyc_upload,5,success,,Durban,2026-03-28 10:44:34.019252,app
10259,2026-03-27 19:24:34.019252,phone_entry,progress,+27836481635,S215,A2107,USSD,Android,Android 11,4G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:34.019252,app
10260,2026-03-22 16:25:34.019252,kyc_upload,progress,+27833614964,S736,A4722,Branch,ios,ios 26,3G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:34.019252,app
10261,2026-03-24 21:01:34.019252,kyc_upload,progress,+27838118831,S803,A2021,Web,Android,ios 26,4G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:34.019252,app
10262,2026-03-28 04:42:34.019252,start,progress,+27832092340,S2740,A4649,Branch,ios,ios 26,3G,start,1,success,,Cape town,2026-03-28 10:44:34.019252,app
10263,2026-03-24 07:37:34.019252,phone_entry,progress,+27834608093,S2186,A177,Mobile App,ios,Android 11,3G,phone_entry,2,fail,,Durban,2026-03-28 10:44:34.019252,app
10264,2026-03-24 22:11:34.019252,phone_entry,progress,+27836381471,S1823,A1886,Branch,Android,Android 11,3G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:34.019252,app
10265,2026-03-26 17:16:34.019252,personal_details,progress,+27835438061,S253,A3678,Branch,ios,ios 26,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:34.019252,app
10266,2026-03-27 06:23:34.019252,kyc_upload,progress,+27835830468,S1941,A2210,USSD,ios,ios 26,3G,kyc_upload,5,success,,Durban,2026-03-28 10:44:34.019252,app
10267,2026-03-23 13:28:34.019252,start,progress,+27837637756,S1441,A2561,Mobile App,ios,Android 11,4G,start,1,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10268,2026-03-26 05:07:34.019252,account_created,progress,+27834960374,S2395,A2005,USSD,ios,Android 11,3G,account_created,6,abandon,,Durban,2026-03-28 10:44:34.019252,app
10269,2026-03-25 05:45:34.019252,kyc_upload,progress,+27835419134,S2004,A2438,Branch,Android,ios 26,3G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:34.019252,app
10270,2026-03-27 19:12:34.019252,start,progress,+27838595897,S792,A2355,Branch,Android,Android 11,3G,start,1,success,,Cape town,2026-03-28 10:44:34.019252,app
10271,2026-03-24 19:28:34.019252,personal_details,progress,+27837717134,S1032,A4965,Branch,Android,Android 11,3G,personal_details,4,success,,Cape town,2026-03-28 10:44:34.019252,app
10272,2026-03-24 20:49:34.019252,personal_details,progress,+27836735317,S2806,A3668,Branch,Android,ios 26,4G,personal_details,4,fail,,Cape town,2026-03-28 10:44:34.019252,app
10273,2026-03-28 06:57:34.019252,account_created,progress,+27832110340,S338,A144,USSD,ios,Android 11,4G,account_created,6,success,,Durban,2026-03-28 10:44:34.019252,app
10274,2026-03-27 14:37:34.019252,kyc_upload,progress,+27831774869,S1748,A860,USSD,Android,Android 11,4G,kyc_upload,5,success,,Durban,2026-03-28 10:44:34.019252,app
10275,2026-03-24 08:06:34.019252,start,progress,+27836075015,S2533,A2157,Branch,ios,Android 11,4G,start,1,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10276,2026-03-22 23:34:34.019252,otp,progress,+27839424100,S1280,A1461,Mobile App,ios,ios 26,4G,otp,3,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10277,2026-03-24 18:46:34.019252,kyc_upload,progress,+27838910700,S848,A14,Mobile App,Android,Android 11,4G,kyc_upload,5,abandon,,Durban,2026-03-28 10:44:34.019252,app
10278,2026-03-26 12:40:34.019252,start,progress,+27839491651,S1442,A2842,Mobile App,Android,Android 11,3G,start,1,success,,Durban,2026-03-28 10:44:34.019252,app
10279,2026-03-27 08:54:34.019252,account_created,progress,+27835423885,S1826,A302,Branch,Android,ios 26,3G,account_created,6,fail,,Cape town,2026-03-28 10:44:34.019252,app
10280,2026-03-28 02:35:34.019252,start,progress,+27837873049,S49,A290,USSD,Android,ios 26,4G,start,1,abandon,,Durban,2026-03-28 10:44:34.019252,app
10281,2026-03-21 20:24:34.019252,personal_details,progress,+27838382630,S1907,A1926,Web,ios,Android 11,3G,personal_details,4,abandon,,Durban,2026-03-28 10:44:34.019252,app
10282,2026-03-25 00:49:34.019252,otp,progress,+27837599950,S1645,A363,Mobile App,ios,Android 11,3G,otp,3,fail,,Cape town,2026-03-28 10:44:34.019252,app
10283,2026-03-27 04:14:34.019252,start,progress,+27838198756,S2348,A2191,Branch,Android,ios 26,4G,start,1,fail,,Cape town,2026-03-28 10:44:34.019252,app
10284,2026-03-25 16:22:34.019252,personal_details,progress,+27831800070,S1593,A4463,Branch,ios,ios 26,3G,personal_details,4,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10285,2026-03-22 00:24:34.019252,phone_entry,progress,+27831803440,S2784,A2722,Mobile App,Android,ios 26,4G,phone_entry,2,success,,Cape town,2026-03-28 10:44:34.019252,app
10286,2026-03-23 18:27:34.019252,account_created,progress,+27839998388,S761,A518,Web,ios,ios 26,3G,account_created,6,success,,johannesburg,2026-03-28 10:44:34.019252,app
10287,2026-03-25 00:31:34.019252,otp,progress,+27832746448,S2672,A4042,Web,Android,ios 26,3G,otp,3,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10288,2026-03-25 09:03:34.019252,start,progress,+27839052020,S1294,A1458,USSD,Android,Android 11,3G,start,1,abandon,,Durban,2026-03-28 10:44:34.019252,app
10289,2026-03-28 08:52:34.019252,phone_entry,progress,+27837793610,S2750,A3264,Branch,ios,Android 11,3G,phone_entry,2,success,,Cape town,2026-03-28 10:44:34.019252,app
10290,2026-03-25 03:57:34.019252,kyc_upload,progress,+27838071653,S493,A1775,Branch,ios,Android 11,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:34.019252,app
10291,2026-03-27 09:19:34.019252,personal_details,progress,+27838551119,S224,A3582,Branch,ios,ios 26,3G,personal_details,4,fail,,Cape town,2026-03-28 10:44:34.019252,app
10292,2026-03-25 16:55:34.019252,otp,progress,+27839557618,S267,A4396,USSD,ios,ios 26,4G,otp,3,abandon,,Durban,2026-03-28 10:44:34.019252,app
10293,2026-03-26 13:09:34.019252,account_created,progress,+27831635263,S1782,A1485,Web,Android,Android 11,3G,account_created,6,success,,Cape town,2026-03-28 10:44:34.019252,app
10294,2026-03-26 00:13:34.019252,start,progress,+27835727921,S755,A4211,Web,ios,Android 11,3G,start,1,abandon,,Durban,2026-03-28 10:44:34.019252,app
10295,2026-03-26 12:04:34.019252,start,progress,+27836587221,S1800,A659,Web,Android,Android 11,3G,start,1,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10296,2026-03-25 07:17:34.019252,start,progress,+27832491631,S568,A1671,Branch,Android,ios 26,4G,start,1,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10297,2026-03-26 05:21:34.019252,kyc_upload,progress,+27832788757,S1747,A848,Branch,ios,Android 11,3G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10298,2026-03-28 05:58:34.019252,start,progress,+27833911007,S1413,A1097,Branch,ios,ios 26,4G,start,1,success,,Cape town,2026-03-28 10:44:34.019252,app
10299,2026-03-23 05:10:34.019252,start,progress,+27837644852,S1649,A4623,Mobile App,Android,ios 26,4G,start,1,success,,johannesburg,2026-03-28 10:44:34.019252,app
10300,2026-03-23 08:08:34.019252,start,progress,+27832022472,S2061,A4970,Mobile App,Android,ios 26,3G,start,1,fail,,Cape town,2026-03-28 10:44:34.019252,app
10301,2026-03-26 06:03:34.019252,personal_details,progress,+27832020851,S18,A3333,Web,Android,ios 26,4G,personal_details,4,fail,,Durban,2026-03-28 10:44:34.019252,app
10302,2026-03-22 17:17:34.019252,kyc_upload,progress,+27833869770,S1516,A405,Mobile App,ios,ios 26,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:34.019252,app
10303,2026-03-27 10:42:34.019252,kyc_upload,progress,+27832228652,S958,A4628,Branch,Android,ios 26,4G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10304,2026-03-22 04:41:34.019252,personal_details,progress,+27837313144,S759,A1371,USSD,Android,ios 26,4G,personal_details,4,success,,Durban,2026-03-28 10:44:34.019252,app
10305,2026-03-24 19:08:34.019252,start,progress,+27832019421,S286,A2882,Web,Android,Android 11,3G,start,1,abandon,,Durban,2026-03-28 10:44:34.019252,app
10306,2026-03-28 01:49:34.019252,start,progress,+27836975507,S134,A2842,Web,ios,Android 11,3G,start,1,success,,Durban,2026-03-28 10:44:34.019252,app
10307,2026-03-27 12:21:34.019252,otp,progress,+27835135926,S119,A1429,Web,Android,Android 11,3G,otp,3,success,,Cape town,2026-03-28 10:44:34.019252,app
10308,2026-03-27 16:33:34.019252,personal_details,progress,+27834116356,S842,A4992,Branch,Android,ios 26,3G,personal_details,4,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10309,2026-03-25 11:48:34.019252,start,progress,+27837613514,S1537,A4472,Web,ios,ios 26,3G,start,1,success,,Durban,2026-03-28 10:44:34.019252,app
10310,2026-03-24 17:29:34.019252,otp,progress,+27832325807,S2015,A2446,USSD,ios,Android 11,4G,otp,3,success,,Durban,2026-03-28 10:44:34.019252,app
10311,2026-03-24 09:11:34.019252,otp,progress,+27835488134,S1225,A1446,Mobile App,Android,Android 11,4G,otp,3,fail,,Cape town,2026-03-28 10:44:34.019252,app
10312,2026-03-24 01:15:34.019252,kyc_upload,progress,+27831018639,S436,A2319,Mobile App,ios,Android 11,4G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10313,2026-03-24 10:36:34.019252,start,progress,+27836451524,S1428,A1262,Branch,Android,Android 11,4G,start,1,success,,Durban,2026-03-28 10:44:34.019252,app
10314,2026-03-26 16:06:34.019252,account_created,progress,+27832270144,S2292,A4707,Mobile App,Android,ios 26,3G,account_created,6,fail,,Cape town,2026-03-28 10:44:34.019252,app
10315,2026-03-24 04:00:34.019252,personal_details,progress,+27832408881,S1905,A4587,Branch,Android,Android 11,3G,personal_details,4,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10316,2026-03-22 15:19:34.019252,start,progress,+27834452356,S1223,A1433,Mobile App,Android,ios 26,3G,start,1,success,,Cape town,2026-03-28 10:44:34.019252,app
10317,2026-03-27 07:22:34.019252,start,progress,+27834801186,S2344,A3071,USSD,Android,Android 11,3G,start,1,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10318,2026-03-26 22:19:34.019252,personal_details,progress,+27836039144,S1569,A4094,Web,ios,ios 26,4G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10319,2026-03-25 20:43:34.019252,start,progress,+27831465302,S792,A2404,USSD,Android,Android 11,4G,start,1,success,,Durban,2026-03-28 10:44:34.019252,app
10320,2026-03-24 18:25:34.019252,personal_details,progress,+27835212583,S1394,A4913,USSD,Android,Android 11,4G,personal_details,4,fail,,Durban,2026-03-28 10:44:34.019252,app
10321,2026-03-22 08:58:34.019252,start,progress,+27836935235,S445,A971,Web,ios,ios 26,4G,start,1,success,,johannesburg,2026-03-28 10:44:34.019252,app
10322,2026-03-24 12:55:34.019252,personal_details,progress,+27833268215,S800,A4733,USSD,Android,ios 26,4G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10323,2026-03-26 17:09:34.019252,start,progress,+27836532938,S728,A4257,Branch,Android,ios 26,4G,start,1,success,,Cape town,2026-03-28 10:44:34.019252,app
10324,2026-03-27 22:19:34.019252,account_created,progress,+27832515950,S1891,A4138,Web,Android,ios 26,4G,account_created,6,abandon,,Durban,2026-03-28 10:44:34.019252,app
10325,2026-03-26 08:24:34.019252,personal_details,progress,+27834205274,S1311,A2881,USSD,ios,Android 11,3G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10326,2026-03-26 15:00:34.019252,phone_entry,progress,+27832451125,S1640,A4338,USSD,ios,Android 11,3G,phone_entry,2,success,,Durban,2026-03-28 10:44:34.019252,app
10327,2026-03-24 13:49:34.019252,personal_details,progress,+27835500746,S1964,A4044,Web,Android,ios 26,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:34.019252,app
10328,2026-03-27 15:28:34.019252,start,progress,+27833733743,S153,A998,Mobile App,Android,ios 26,3G,start,1,success,,Cape town,2026-03-28 10:44:34.019252,app
10329,2026-03-25 23:58:34.019252,account_created,progress,+27835792719,S2708,A3354,Web,ios,ios 26,3G,account_created,6,abandon,,johannesburg,2026-03-28 10:44:34.019252,app
10330,2026-03-25 10:49:34.019252,phone_entry,progress,+27838805336,S2864,A4024,USSD,Android,Android 11,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:34.019252,app
10331,2026-03-24 23:32:34.019252,personal_details,progress,+27839138120,S2452,A4997,USSD,Android,ios 26,3G,personal_details,4,abandon,,Durban,2026-03-28 10:44:34.019252,app
10332,2026-03-27 21:20:34.019252,personal_details,progress,+27831302872,S373,A1415,Mobile App,Android,ios 26,4G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:34.019252,app
10333,2026-03-27 20:13:34.019252,kyc_upload,progress,+27831681048,S1108,A1966,Branch,ios,ios 26,3G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:34.026825,app
10334,2026-03-25 09:36:34.026825,start,progress,+27832631393,S2390,A4049,USSD,ios,Android 11,3G,start,1,abandon,,johannesburg,2026-03-28 10:44:34.026825,app
10335,2026-03-27 14:25:34.026825,personal_details,progress,+27836621793,S1723,A2330,Web,Android,ios 26,3G,personal_details,4,success,,Cape town,2026-03-28 10:44:34.026825,app
10336,2026-03-24 07:53:34.026825,phone_entry,progress,+27838053789,S2025,A3183,Mobile App,Android,ios 26,4G,phone_entry,2,fail,,Durban,2026-03-28 10:44:34.026825,app
